"","nmfs_original_species","stock_assessment_species_name","stock_assessment_species_location","stockid","source","stock","rgn_name","rgn_id","year","assessment","assesment_sum_5yr","adeq_assessed"
"6225","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"New Hampshire",9,2015,0,0,0
"6226","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"New Hampshire",9,2016,0,0,0
"6227","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"New Hampshire",9,2017,0,0,0
"6228","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"New York",10,2005,0,0,0
"6229","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"New York",10,2006,0,0,0
"6230","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"New York",10,2007,0,0,0
"6231","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"New York",10,2008,0,0,0
"6232","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"New York",10,2009,0,0,0
"6233","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"New York",10,2010,0,0,0
"6234","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"New York",10,2011,0,0,0
"6235","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"New York",10,2012,0,0,0
"6236","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"New York",10,2013,0,0,0
"6237","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"New York",10,2014,0,0,0
"6238","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"New York",10,2015,0,0,0
"6239","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"New York",10,2016,0,0,0
"6240","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"New York",10,2017,0,0,0
"6241","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Rhode Island",11,2005,0,0,0
"6242","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Rhode Island",11,2006,0,0,0
"6243","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Rhode Island",11,2007,0,0,0
"6244","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Rhode Island",11,2008,0,0,0
"6245","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Rhode Island",11,2009,0,0,0
"6246","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Rhode Island",11,2010,0,0,0
"6247","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Rhode Island",11,2011,0,0,0
"6248","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Rhode Island",11,2012,0,0,0
"6249","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Rhode Island",11,2013,0,0,0
"6250","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Rhode Island",11,2014,0,0,0
"6251","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Rhode Island",11,2015,0,0,0
"6252","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Rhode Island",11,2016,0,0,0
"6253","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Rhode Island",11,2017,0,0,0
"6254","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Northeast",12,2005,0,0,0
"6255","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Northeast",12,2006,0,0,0
"6256","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Northeast",12,2007,0,0,0
"6257","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Northeast",12,2008,0,0,0
"6258","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Northeast",12,2009,0,0,0
"6259","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Northeast",12,2010,0,0,0
"6260","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Northeast",12,2011,0,0,0
"6261","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Northeast",12,2012,0,0,0
"6262","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Northeast",12,2013,0,0,0
"6263","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Northeast",12,2014,0,0,0
"6264","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Northeast",12,2015,0,0,0
"6265","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Northeast",12,2016,0,0,0
"6266","CROAKER, ATLANTIC","atlantic croaker","Mid-Atlantic Coast","ATLCROAKMATLC","RAM",NA,"Northeast",12,2017,0,0,0
"6267","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Offshore",1,2005,1,1,1
"6268","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Offshore",1,2006,1,2,1
"6269","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Offshore",1,2007,1,3,1
"6270","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Offshore",1,2008,1,4,1
"6271","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Offshore",1,2009,1,5,1
"6272","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Offshore",1,2010,1,5,1
"6273","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Offshore",1,2011,1,5,1
"6274","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Offshore",1,2012,1,5,1
"6275","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Offshore",1,2013,1,5,1
"6276","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Offshore",1,2014,1,5,1
"6277","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Offshore",1,2015,0,4,1
"6278","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Offshore",1,2016,0,3,1
"6279","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Offshore",1,2017,0,2,1
"6280","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Georges Bank",2,2005,1,2,1
"6281","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Georges Bank",2,2006,1,2,1
"6282","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Georges Bank",2,2007,1,3,1
"6283","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Georges Bank",2,2008,1,4,1
"6284","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Georges Bank",2,2009,1,5,1
"6285","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Georges Bank",2,2010,1,5,1
"6286","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Georges Bank",2,2011,1,5,1
"6287","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Georges Bank",2,2012,1,5,1
"6288","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Georges Bank",2,2013,1,5,1
"6289","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Georges Bank",2,2014,1,5,1
"6290","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Georges Bank",2,2015,0,4,1
"6291","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Georges Bank",2,2016,0,3,1
"6292","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Georges Bank",2,2017,0,2,1
"6293","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Mid-Atlantic Bight",4,2005,1,2,1
"6294","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Mid-Atlantic Bight",4,2006,1,2,1
"6295","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Mid-Atlantic Bight",4,2007,1,3,1
"6296","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Mid-Atlantic Bight",4,2008,1,4,1
"6297","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Mid-Atlantic Bight",4,2009,1,5,1
"6298","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Mid-Atlantic Bight",4,2010,1,5,1
"6299","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Mid-Atlantic Bight",4,2011,1,5,1
"6300","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Mid-Atlantic Bight",4,2012,1,5,1
"6301","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Mid-Atlantic Bight",4,2013,1,5,1
"6302","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Mid-Atlantic Bight",4,2014,1,5,1
"6303","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Mid-Atlantic Bight",4,2015,0,4,1
"6304","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Mid-Atlantic Bight",4,2016,0,3,1
"6305","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Mid-Atlantic Bight",4,2017,0,2,1
"6306","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Massachusetts-South",8,2005,1,2,1
"6307","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Massachusetts-South",8,2006,1,2,1
"6308","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Massachusetts-South",8,2007,1,3,1
"6309","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Massachusetts-South",8,2008,1,4,1
"6310","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Massachusetts-South",8,2009,1,5,1
"6311","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Massachusetts-South",8,2010,1,5,1
"6312","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Massachusetts-South",8,2011,1,5,1
"6313","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Massachusetts-South",8,2012,1,5,1
"6314","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Massachusetts-South",8,2013,1,5,1
"6315","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Massachusetts-South",8,2014,1,5,1
"6316","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Massachusetts-South",8,2015,0,4,1
"6317","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Massachusetts-South",8,2016,0,3,1
"6318","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Massachusetts-South",8,2017,0,2,1
"6319","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"New York",10,2005,1,2,1
"6320","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"New York",10,2006,1,2,1
"6321","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"New York",10,2007,1,3,1
"6322","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"New York",10,2008,1,4,1
"6323","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"New York",10,2009,1,5,1
"6324","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"New York",10,2010,1,5,1
"6325","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"New York",10,2011,1,5,1
"6326","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"New York",10,2012,1,5,1
"6327","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"New York",10,2013,1,5,1
"6328","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"New York",10,2014,1,5,1
"6329","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"New York",10,2015,0,4,1
"6330","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"New York",10,2016,0,3,1
"6331","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"New York",10,2017,0,2,1
"6332","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Northeast",12,2005,1,2,1
"6333","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Northeast",12,2006,1,2,1
"6334","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Northeast",12,2007,1,3,1
"6335","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Northeast",12,2008,1,4,1
"6336","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Northeast",12,2009,1,5,1
"6337","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Northeast",12,2010,1,5,1
"6338","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Northeast",12,2011,1,5,1
"6339","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Northeast",12,2012,1,5,1
"6340","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Northeast",12,2013,1,5,1
"6341","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Northeast",12,2014,1,5,1
"6342","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Northeast",12,2015,0,4,1
"6343","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Northeast",12,2016,0,3,1
"6344","TUNA, BIG EYE","bigeye tuna","Atlantic Ocean","BIGEYEATL","RAM",NA,"Northeast",12,2017,0,2,1
"6345","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Offshore",1,2005,1,1,1
"6346","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Offshore",1,2006,1,2,1
"6347","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Offshore",1,2007,1,3,1
"6348","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Offshore",1,2008,0,3,1
"6349","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Offshore",1,2009,0,3,1
"6350","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Offshore",1,2010,0,2,1
"6351","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Offshore",1,2011,0,1,1
"6352","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Offshore",1,2012,0,0,0
"6353","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Offshore",1,2013,0,0,0
"6354","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Offshore",1,2014,0,0,0
"6355","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Offshore",1,2015,0,0,0
"6356","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Offshore",1,2016,0,0,0
"6357","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Offshore",1,2017,0,0,0
"6358","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Georges Bank",2,2005,1,1,1
"6359","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Georges Bank",2,2006,1,2,1
"6360","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Georges Bank",2,2007,1,3,1
"6361","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Georges Bank",2,2008,0,3,1
"6362","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Georges Bank",2,2009,0,3,1
"6363","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Georges Bank",2,2010,0,2,1
"6364","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Georges Bank",2,2011,0,1,1
"6365","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Georges Bank",2,2012,0,0,0
"6366","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Georges Bank",2,2013,0,0,0
"6367","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Georges Bank",2,2014,0,0,0
"6368","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Georges Bank",2,2015,0,0,0
"6369","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Georges Bank",2,2016,0,0,0
"6370","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Georges Bank",2,2017,0,0,0
"6371","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Gulf of Maine",3,2005,1,1,1
"6372","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Gulf of Maine",3,2006,1,2,1
"6373","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Gulf of Maine",3,2007,1,3,1
"6374","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Gulf of Maine",3,2008,0,3,1
"6375","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Gulf of Maine",3,2009,0,3,1
"6376","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Gulf of Maine",3,2010,0,2,1
"6377","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Gulf of Maine",3,2011,0,1,1
"6378","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Gulf of Maine",3,2012,0,0,0
"6379","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Gulf of Maine",3,2013,0,0,0
"6380","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Gulf of Maine",3,2014,0,0,0
"6381","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Gulf of Maine",3,2015,0,0,0
"6382","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Gulf of Maine",3,2016,0,0,0
"6383","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Gulf of Maine",3,2017,0,0,0
"6384","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Mid-Atlantic Bight",4,2005,1,1,1
"6385","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Mid-Atlantic Bight",4,2006,1,2,1
"6386","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Mid-Atlantic Bight",4,2007,1,3,1
"6387","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Mid-Atlantic Bight",4,2008,0,3,1
"6388","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Mid-Atlantic Bight",4,2009,0,3,1
"6389","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Mid-Atlantic Bight",4,2010,0,2,1
"6390","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Mid-Atlantic Bight",4,2011,0,1,1
"6391","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Mid-Atlantic Bight",4,2012,0,0,0
"6392","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Mid-Atlantic Bight",4,2013,0,0,0
"6393","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Mid-Atlantic Bight",4,2014,0,0,0
"6394","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Mid-Atlantic Bight",4,2015,0,0,0
"6395","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Mid-Atlantic Bight",4,2016,0,0,0
"6396","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Mid-Atlantic Bight",4,2017,0,0,0
"6397","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Connecticut",5,2005,1,1,1
"6398","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Connecticut",5,2006,1,2,1
"6399","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Connecticut",5,2007,1,3,1
"6400","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Connecticut",5,2008,0,3,1
"6401","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Connecticut",5,2009,0,3,1
"6402","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Connecticut",5,2010,0,2,1
"6403","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Connecticut",5,2011,0,1,1
"6404","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Connecticut",5,2012,0,0,0
"6405","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Connecticut",5,2013,0,0,0
"6406","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Connecticut",5,2014,0,0,0
"6407","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Connecticut",5,2015,0,0,0
"6408","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Connecticut",5,2016,0,0,0
"6409","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Connecticut",5,2017,0,0,0
"6410","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Maine",6,2005,1,1,1
"6411","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Maine",6,2006,1,2,1
"6412","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Maine",6,2007,1,3,1
"6413","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Maine",6,2008,0,3,1
"6414","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Maine",6,2009,0,3,1
"6415","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Maine",6,2010,0,2,1
"6416","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Maine",6,2011,0,1,1
"6417","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Maine",6,2012,0,0,0
"6418","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Maine",6,2013,0,0,0
"6419","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Maine",6,2014,0,0,0
"6420","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Maine",6,2015,0,0,0
"6421","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Maine",6,2016,0,0,0
"6422","LOBSTER, AMERICAN","american lobster","Gulf of Maine","LOBSTERGOM","RAM",NA,"Maine",6,2017,0,0,0
