"","stockid","stocklong","year","value","metric","scientificname","commonname","areaname"
"2956","MENATLAN","Atlantic menhaden Atlantic",1962,1.787540096,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2957","MENATLAN","Atlantic menhaden Atlantic",1963,2.184689363,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2958","MENATLAN","Atlantic menhaden Atlantic",1964,1.37040766,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2959","MENATLAN","Atlantic menhaden Atlantic",1965,1.658690126,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2960","MENATLAN","Atlantic menhaden Atlantic",1966,0.892271773,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2961","MENATLAN","Atlantic menhaden Atlantic",1967,0.777452511,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2962","MENATLAN","Atlantic menhaden Atlantic",1968,0.81409285,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2963","MENATLAN","Atlantic menhaden Atlantic",1969,0.552778734,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2964","MENATLAN","Atlantic menhaden Atlantic",1970,0.682389701,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2965","MENATLAN","Atlantic menhaden Atlantic",1971,0.67204106,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2966","MENATLAN","Atlantic menhaden Atlantic",1972,1.613176838,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2967","MENATLAN","Atlantic menhaden Atlantic",1973,1.821550876,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2968","MENATLAN","Atlantic menhaden Atlantic",1974,1.451513524,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2969","MENATLAN","Atlantic menhaden Atlantic",1975,1.080231539,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2970","MENATLAN","Atlantic menhaden Atlantic",1976,1.24864519,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2971","MENATLAN","Atlantic menhaden Atlantic",1977,0.780207273,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2972","MENATLAN","Atlantic menhaden Atlantic",1978,0.760676609,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2973","MENATLAN","Atlantic menhaden Atlantic",1979,0.788129128,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2974","MENATLAN","Atlantic menhaden Atlantic",1980,1.202528381,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2975","MENATLAN","Atlantic menhaden Atlantic",1981,1.066896615,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2976","MENATLAN","Atlantic menhaden Atlantic",1982,0.886886259,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2977","MENATLAN","Atlantic menhaden Atlantic",1983,0.966726851,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2978","MENATLAN","Atlantic menhaden Atlantic",1984,1.116757656,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2979","MENATLAN","Atlantic menhaden Atlantic",1985,1.511524413,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2980","MENATLAN","Atlantic menhaden Atlantic",1986,0.50982134,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2981","MENATLAN","Atlantic menhaden Atlantic",1987,0.631609631,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2982","MENATLAN","Atlantic menhaden Atlantic",1988,0.906682601,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2983","MENATLAN","Atlantic menhaden Atlantic",1989,1.703822489,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2984","MENATLAN","Atlantic menhaden Atlantic",1990,1.838021299,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2985","MENATLAN","Atlantic menhaden Atlantic",1991,1.499678166,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2986","MENATLAN","Atlantic menhaden Atlantic",1992,1.468190725,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2987","MENATLAN","Atlantic menhaden Atlantic",1993,1.061349111,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2988","MENATLAN","Atlantic menhaden Atlantic",1994,0.834854548,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2989","MENATLAN","Atlantic menhaden Atlantic",1995,2.309617539,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2990","MENATLAN","Atlantic menhaden Atlantic",1996,2.135724843,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2991","MENATLAN","Atlantic menhaden Atlantic",1997,1.64036319,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2992","MENATLAN","Atlantic menhaden Atlantic",1998,1.585471685,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2993","MENATLAN","Atlantic menhaden Atlantic",1999,1.219545736,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2994","MENATLAN","Atlantic menhaden Atlantic",2000,1.2513538,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2995","MENATLAN","Atlantic menhaden Atlantic",2001,1.065369178,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2996","MENATLAN","Atlantic menhaden Atlantic",2002,1.001633676,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2997","MENATLAN","Atlantic menhaden Atlantic",2003,0.776306816,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2998","MENATLAN","Atlantic menhaden Atlantic",2004,0.803174674,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"2999","MENATLAN","Atlantic menhaden Atlantic",2005,0.696383973,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"3000","MENATLAN","Atlantic menhaden Atlantic",2006,0.784068395,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"3001","MENATLAN","Atlantic menhaden Atlantic",2007,0.615130145,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"3002","MENATLAN","Atlantic menhaden Atlantic",2008,0.54193517,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"3003","MENATLAN","Atlantic menhaden Atlantic",2009,0.505510886,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"3004","MENATLAN","Atlantic menhaden Atlantic",2010,0.687240724,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"3005","MENATLAN","Atlantic menhaden Atlantic",2011,0.732799465,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"3006","MENATLAN","Atlantic menhaden Atlantic",2012,0.605299059,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"3007","MENATLAN","Atlantic menhaden Atlantic",2013,0.393124619,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"3008","MENATLAN","Atlantic menhaden Atlantic",2014,0.478617589,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"3009","MENATLAN","Atlantic menhaden Atlantic",2015,0.600714124,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"3010","MENATLAN","Atlantic menhaden Atlantic",2016,0.643290875,"F/Fmsy","Brevoortia tyrannus","Atlantic menhaden","Atlantic"
"3011","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",1980,0.234635335,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3012","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",1981,0.226477104,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3013","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",1982,0.273705539,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3014","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",1983,0.283745185,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3015","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",1984,0.317006054,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3016","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",1985,0.365099784,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3017","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",1986,0.360187374,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3018","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",1987,0.449724529,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3019","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",1988,0.497500233,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3020","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",1989,0.638818542,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3021","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",1990,0.627105037,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3022","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",1991,0.66020521,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3023","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",1992,0.849039234,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3024","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",1993,1.236834736,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3025","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",1994,1.29768319,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3026","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",1995,1.572651791,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3027","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",1996,1.546809555,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3028","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",1997,1.376960248,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3029","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",1998,0.995679522,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3030","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",1999,1.066496345,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3031","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",2000,1.105500379,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3032","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",2001,1.234932129,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3033","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",2002,1.220357135,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3034","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",2003,1.309243412,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3035","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",2004,1.333980637,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3036","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",2005,1.220394478,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3037","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",2006,0.968263156,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3038","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",2007,0.719117011,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3039","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",2008,0.497311472,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3040","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",2009,0.381191573,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3041","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",2010,0.251764378,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3042","MONKGOMNGB","Monkfish Gulf of Maine / Northern Georges Bank",2011,0.228468596,"F/Fmsy","Lophius americanus","Monkfish","Gulf of Maine / Northern Georges Bank"
"3043","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1980,0.318494822,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3044","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1981,0.205691245,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3045","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1982,0.17743839,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3046","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1983,0.183036917,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3047","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1984,0.159430292,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3048","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1985,0.171107905,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3049","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1986,0.1596638,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3050","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1987,0.163561144,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3051","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1988,0.19361134,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3052","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1989,0.392172806,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3053","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1990,0.331801086,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3054","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1991,0.42739968,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3055","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1992,0.604895267,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3056","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1993,0.710842537,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3057","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1994,0.647671688,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3058","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1995,0.783531922,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3059","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1996,0.825652582,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3060","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1997,0.941438515,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3061","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1998,0.978493045,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3062","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",1999,0.850291237,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3063","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",2000,0.629422608,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3064","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",2001,0.641835526,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3065","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",2002,0.55218435,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3066","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",2003,0.624932775,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3067","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",2004,0.487099709,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3068","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",2005,0.51155913,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3069","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",2006,0.457475272,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3070","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",2007,0.405030446,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3071","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",2008,0.365039033,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3072","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",2009,0.289297743,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3073","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",2010,0.300104618,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3074","MONKSGBMATL","Monkfish Southern Georges Bank / Mid-Atlantic",2011,0.384708392,"F/Fmsy","Lophius americanus","Monkfish","Southern Georges Bank / Mid-Atlantic"
"3075","POLL5YZ","Pollock NAFO-5YZ",1970,0.429602888,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3076","POLL5YZ","Pollock NAFO-5YZ",1971,0.498194946,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3077","POLL5YZ","Pollock NAFO-5YZ",1972,0.375451264,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3078","POLL5YZ","Pollock NAFO-5YZ",1973,0.469314079,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3079","POLL5YZ","Pollock NAFO-5YZ",1974,0.339350181,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3080","POLL5YZ","Pollock NAFO-5YZ",1975,0.324909747,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3081","POLL5YZ","Pollock NAFO-5YZ",1976,0.321299639,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3082","POLL5YZ","Pollock NAFO-5YZ",1977,0.40433213,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3083","POLL5YZ","Pollock NAFO-5YZ",1978,0.624548736,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3084","POLL5YZ","Pollock NAFO-5YZ",1979,0.563176895,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3085","POLL5YZ","Pollock NAFO-5YZ",1980,0.866425993,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3086","POLL5YZ","Pollock NAFO-5YZ",1981,0.996389892,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3087","POLL5YZ","Pollock NAFO-5YZ",1982,0.981949458,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3088","POLL5YZ","Pollock NAFO-5YZ",1983,0.9566787,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3089","POLL5YZ","Pollock NAFO-5YZ",1984,1.151624549,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3090","POLL5YZ","Pollock NAFO-5YZ",1985,1.231046931,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3091","POLL5YZ","Pollock NAFO-5YZ",1986,1.884476534,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3092","POLL5YZ","Pollock NAFO-5YZ",1987,1.880866426,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3093","POLL5YZ","Pollock NAFO-5YZ",1988,1.776173285,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3094","POLL5YZ","Pollock NAFO-5YZ",1989,1.389891697,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3095","POLL5YZ","Pollock NAFO-5YZ",1990,1.151624549,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3096","POLL5YZ","Pollock NAFO-5YZ",1991,0.888086643,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3097","POLL5YZ","Pollock NAFO-5YZ",1992,0.722021661,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3098","POLL5YZ","Pollock NAFO-5YZ",1993,0.57400722,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3099","POLL5YZ","Pollock NAFO-5YZ",1994,0.501805054,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3100","POLL5YZ","Pollock NAFO-5YZ",1995,0.436823105,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3101","POLL5YZ","Pollock NAFO-5YZ",1996,0.324909747,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3102","POLL5YZ","Pollock NAFO-5YZ",1997,0.328519856,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3103","POLL5YZ","Pollock NAFO-5YZ",1998,0.350180505,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3104","POLL5YZ","Pollock NAFO-5YZ",1999,0.296028881,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3105","POLL5YZ","Pollock NAFO-5YZ",2000,0.270758123,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3106","POLL5YZ","Pollock NAFO-5YZ",2001,0.267148014,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3107","POLL5YZ","Pollock NAFO-5YZ",2002,0.209386282,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3108","POLL5YZ","Pollock NAFO-5YZ",2003,0.209386282,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3109","POLL5YZ","Pollock NAFO-5YZ",2004,0.166064982,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3110","POLL5YZ","Pollock NAFO-5YZ",2005,0.16967509,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3111","POLL5YZ","Pollock NAFO-5YZ",2006,0.162454874,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3112","POLL5YZ","Pollock NAFO-5YZ",2007,0.238267148,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3113","POLL5YZ","Pollock NAFO-5YZ",2008,0.389891697,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3114","POLL5YZ","Pollock NAFO-5YZ",2009,0.342960289,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3115","POLL5YZ","Pollock NAFO-5YZ",2010,0.335740072,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3116","POLL5YZ","Pollock NAFO-5YZ",2011,0.44765343,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3117","POLL5YZ","Pollock NAFO-5YZ",2012,0.375451264,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3118","POLL5YZ","Pollock NAFO-5YZ",2013,0.36101083,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3119","POLL5YZ","Pollock NAFO-5YZ",2014,0.252707581,"F/Fmsy","Pollachius virens","Pollock","Gulf of Maine / Georges Bank"
"3120","QUAHATLC","Ocean quahog Atlantic Coast",1978,NA,"F/Fmsy","Arctica islandica","Ocean quahog","Atlantic Coast"
"3121","QUAHATLC","Ocean quahog Atlantic Coast",1979,NA,"F/Fmsy","Arctica islandica","Ocean quahog","Atlantic Coast"
"3122","QUAHATLC","Ocean quahog Atlantic Coast",1980,NA,"F/Fmsy","Arctica islandica","Ocean quahog","Atlantic Coast"
"3123","QUAHATLC","Ocean quahog Atlantic Coast",1981,NA,"F/Fmsy","Arctica islandica","Ocean quahog","Atlantic Coast"
"3124","QUAHATLC","Ocean quahog Atlantic Coast",1982,NA,"F/Fmsy","Arctica islandica","Ocean quahog","Atlantic Coast"
"3125","QUAHATLC","Ocean quahog Atlantic Coast",1983,NA,"F/Fmsy","Arctica islandica","Ocean quahog","Atlantic Coast"
"3126","QUAHATLC","Ocean quahog Atlantic Coast",1984,NA,"F/Fmsy","Arctica islandica","Ocean quahog","Atlantic Coast"
"3127","QUAHATLC","Ocean quahog Atlantic Coast",1985,NA,"F/Fmsy","Arctica islandica","Ocean quahog","Atlantic Coast"
"3128","QUAHATLC","Ocean quahog Atlantic Coast",1986,NA,"F/Fmsy","Arctica islandica","Ocean quahog","Atlantic Coast"
"3129","QUAHATLC","Ocean quahog Atlantic Coast",1987,NA,"F/Fmsy","Arctica islandica","Ocean quahog","Atlantic Coast"
"3130","QUAHATLC","Ocean quahog Atlantic Coast",1988,NA,"F/Fmsy","Arctica islandica","Ocean quahog","Atlantic Coast"
